customer,age_band,gender,income,policy_type,tenure_years,vehicle_type,response
HX36471,<30,Female,0,Personal Auto,14,A,No
HY46017,<30,Female,70793,Personal Auto,14,A,No
FA57012,<30,Male,0,Special Auto,14,A,No
AC13887,<30,Male,0,Corporate Auto,14,A,No
NW14895,<30,Male,77469,Personal Auto,14,A,No
BG95711,<30,Female,57264,Personal Auto,14,A,No
IX32007,<30,Male,0,Personal Auto,14,A,No
CI30899,<30,Female,0,Personal Auto,14,A,No
ES90681,<30,Female,51808,Personal Auto,14,A,No
JO17193,<30,Male,25905,Personal Auto,14,A,Yes
CT18212,<30,Female,0,Personal Auto,14,A,No
XO78284,<30,Male,96335,Personal Auto,14,A,No
LX24476,<30,Female,0,Personal Auto,14,A,No
WY58284,<30,Male,97361,Personal Auto,14,A,Yes
EO42272,<30,Female,44856,Corporate Auto,14,A,No
KA62636,<30,Male,97917,Personal Auto,14,A,No
SY36127,<30,Female,33462,Personal Auto,14,A,No
WA94988,<30,Female,57245,Corporate Auto,14,A,No
KD69941,<30,Male,0,Personal Auto,14,A,No
NI27358,<30,Female,67352,Personal Auto,14,A,No
WG15595,<30,Male,64388,Personal Auto,14,A,No
UM83813,<30,Female,0,Personal Auto,14,A,No
CR48975,<30,Male,65196,Personal Auto,14,A,No
UY61913,<30,Male,17950,Personal Auto,14,A,No
KO44736,<30,Male,35095,Personal Auto,14,A,Yes
AY35539,<30,Female,89451,Personal Auto,14,A,Yes
WX33904,<30,Male,0,Special Auto,14,A,No
YP40334,<30,Female,0,Personal Auto,14,A,No
MW57614,<30,Female,19864,Personal Auto,14,A,Yes
SS63511,<30,Male,95697,Corporate Auto,14,A,Yes
BK73302,<30,Male,61638,Corporate Auto,14,A,No
JL41129,<30,Male,74217,Personal Auto,14,A,No
KT26739,<30,Female,58557,Personal Auto,14,A,Yes
NZ98813,<30,Female,29658,Personal Auto,14,A,No
LB25094,<30,Female,89451,Special Auto,14,A,Yes
LZ98947,<30,Female,0,Personal Auto,14,A,No
FL85008,<30,Female,11432,Personal Auto,14,A,Yes
HF75276,<30,Female,0,Personal Auto,14,A,No
BX45636,<30,Female,91763,Special Auto,14,A,No
QB26845,<30,Male,0,Personal Auto,14,A,No
CR37971,<30,Male,95018,Personal Auto,14,A,No
NE85389,<30,Female,0,Personal Auto,14,A,No
WC28543,<30,Male,20992,Personal Auto,14,A,No
OB52091,<30,Male,87403,Personal Auto,14,A,No
TU27563,<30,Female,20694,Personal Auto,14,A,No
GD89605,<30,Female,59364,Corporate Auto,14,A,No
DE71115,<30,Male,68463,Personal Auto,14,A,No
NP91656,<30,Female,0,Personal Auto,14,A,No
FQ24781,<30,Female,34990,Personal Auto,14,A,Yes
ZQ96022,<30,Female,31421,Personal Auto,14,A,No
KN34250,<30,Female,35482,Corporate Auto,14,A,Yes
SI60881,<30,Female,26351,Personal Auto,14,A,No
XD19934,<30,Male,61650,Personal Auto,14,A,No
OU79745,<30,Male,0,Personal Auto,14,A,No
MN62189,<30,Female,17331,Personal Auto,14,A,No
QW21716,<30,Male,31093,Personal Auto,14,A,No
LC20778,<30,Female,27229,Personal Auto,14,A,No
PR31642,<30,Female,32802,Personal Auto,14,A,No
UE75424,<30,Male,75728,Corporate Auto,14,A,No
FK37308,<30,Female,0,Corporate Auto,14,A,No
TU25694,<30,Male,0,Personal Auto,14,A,No
GC40999,<30,Male,25251,Personal Auto,14,A,Yes
WR85740,<30,Female,0,Corporate Auto,14,A,No
MP85571,<30,Female,0,Personal Auto,14,A,No
LS46182,<30,Male,0,Personal Auto,14,A,No
GQ46925,<30,Male,77563,Personal Auto,14,A,No
GR31499,<30,Female,23692,Personal Auto,14,A,No
FS76657,<30,Female,53526,Personal Auto,14,A,No
NW21079,<30,Female,67163,Personal Auto,14,A,No
DG80424,<30,Female,77411,Personal Auto,14,A,No
KE36052,<30,Male,0,Corporate Auto,14,A,Yes
BU72276,<30,Female,25134,Personal Auto,14,A,Yes
CK36026,<30,Female,23870,Personal Auto,14,A,No
GY23881,<30,Male,81687,Personal Auto,14,A,No
GZ79662,<30,Male,47611,Corporate Auto,14,A,No
FJ28407,<30,Male,0,Personal Auto,14,A,Yes
NJ43658,<30,Male,21724,Corporate Auto,14,A,No
LK35963,<30,Female,89601,Personal Auto,14,A,No
QM38267,<30,Female,86321,Personal Auto,14,A,No
VZ59523,<30,Male,50695,Personal Auto,14,A,No
IX10511,<30,Male,0,Personal Auto,14,A,No
UF36353,<30,Male,71656,Special Auto,14,A,No
DM59806,<30,Female,73853,Personal Auto,14,A,No
TN17395,<30,Male,0,Personal Auto,14,A,No
VQ20924,<30,Female,19794,Corporate Auto,14,A,No
EP64069,<30,Female,72264,Corporate Auto,14,A,No
QK18099,<30,Female,69050,Personal Auto,14,A,No
IM41800,<30,Male,95419,Personal Auto,14,A,No
OA92714,<30,Female,88989,Personal Auto,14,A,No
LZ12396,<30,Female,33068,Personal Auto,14,A,No
BC77846,<30,Male,0,Personal Auto,14,A,No
CC15295,<30,Female,24028,Personal Auto,14,A,No
OD18225,<30,Male,32918,Personal Auto,14,A,No
QC55306,<30,Male,83170,Personal Auto,14,A,No
BT57285,<30,Male,0,Personal Auto,14,A,No
CT88432,<30,Female,58682,Corporate Auto,14,A,No
LE41874,<30,Female,0,Corporate Auto,14,A,No
DV62119,<30,Female,76114,Personal Auto,14,A,No
DQ79499,<30,Female,59965,Personal Auto,14,A,No
NJ72300,<30,Female,0,Personal Auto,14,A,No
GE20220,<30,Female,47778,Personal Auto,14,A,No
UQ85283,<30,Male,41279,Personal Auto,14,A,No
VS20668,<30,Female,0,Personal Auto,14,A,No
EO17010,<30,Male,30887,Personal Auto,14,A,No
NF82527,<30,Male,0,Personal Auto,14,A,No
HE29300,<30,Male,41104,Corporate Auto,14,A,No
ZG17326,<30,Male,38928,Personal Auto,14,A,No
QF55724,<30,Male,60798,Personal Auto,14,A,No
KP77095,<30,Female,68086,Corporate Auto,14,A,No
HE20556,<30,Female,31561,Personal Auto,14,A,No
CT83377,<30,Male,93595,Special Auto,14,A,No
CP98451,<30,Female,91025,Personal Auto,14,A,No
HN60464,<30,Male,0,Personal Auto,14,A,No
GF35623,<30,Female,0,Personal Auto,14,A,No
PD66941,<30,Male,17622,Personal Auto,14,A,Yes
CZ84042,<30,Female,53333,Personal Auto,14,A,No
QL54532,<30,Male,0,Personal Auto,14,A,No
HX21307,<30,Male,72302,Personal Auto,14,A,Yes
SX20211,<30,Male,52548,Personal Auto,14,A,No
ZU88796,<30,Female,87802,Personal Auto,14,A,No
JX50349,<30,Female,63860,Personal Auto,14,A,Yes
DH34004,<30,Male,0,Personal Auto,14,A,No
IU54219,<30,Female,19614,Special Auto,14,A,Yes
HM94328,<30,Male,20396,Corporate Auto,14,A,Yes
ZM86949,<30,Female,84106,Personal Auto,14,A,No
LC58452,<30,Male,88240,Personal Auto,14,A,No
PS68884,<30,Male,58089,Corporate Auto,14,A,Yes
MD73554,<30,Male,59537,Personal Auto,14,A,No
FO35655,<30,Male,0,Corporate Auto,14,A,No
GX22886,<30,Male,78784,Personal Auto,14,A,No
PP48389,<30,Female,0,Personal Auto,14,A,No
XH71839,<30,Male,0,Personal Auto,14,A,No
FY62633,<30,Male,0,Personal Auto,14,A,No
RS29507,<30,Female,0,Personal Auto,14,A,No
PD27940,<30,Male,26372,Personal Auto,14,A,No
JP58047,<30,Male,0,Personal Auto,14,A,No
DS31990,<30,Male,0,Personal Auto,14,A,No
TB71474,<30,Female,24019,Personal Auto,14,A,No
UK52289,<30,Female,76731,Special Auto,14,A,Yes
VV47792,<30,Female,71210,Personal Auto,14,A,Yes
NY55083,<30,Female,74916,Personal Auto,14,A,No
ME11422,<30,Male,0,Personal Auto,14,A,No
CC31456,<30,Male,37548,Special Auto,14,A,No
SF11920,<30,Female,39507,Corporate Auto,14,A,No
ZJ73220,<30,Female,0,Special Auto,14,A,No
NK53902,<30,Male,23235,Personal Auto,14,A,No
EO74797,<30,Female,0,Personal Auto,14,A,No
YS94121,<30,Male,50366,Personal Auto,14,A,No
VF58561,<30,Female,82413,Personal Auto,14,A,No
DK41858,<30,Female,80480,Personal Auto,14,A,No
SM42781,<30,Female,0,Personal Auto,14,A,No
RL12319,<30,Female,51692,Special Auto,14,A,No
UW68708,<30,Female,0,Personal Auto,14,A,No
KH58171,<30,Male,79751,Personal Auto,14,A,Yes
AV17528,<30,Female,42600,Personal Auto,14,A,No
RL51023,<30,Male,0,Corporate Auto,14,A,No
IG12691,<30,Female,0,Personal Auto,14,A,No
GJ47397,<30,Male,0,Special Auto,14,A,No
EB34435,<30,Male,0,Corporate Auto,14,A,No
XX88364,<30,Male,97361,Corporate Auto,14,A,Yes
DN30013,<30,Female,53295,Personal Auto,14,A,No
YM94448,<30,Female,10787,Personal Auto,14,A,No
KR17533,<30,Male,40175,Personal Auto,14,A,No
SJ87277,<30,Male,75329,Corporate Auto,14,A,No
EZ41764,<30,Male,76792,Personal Auto,14,A,No
QL45827,<30,Female,71210,Personal Auto,14,A,Yes
BI33231,<30,Female,0,Personal Auto,14,A,No
QU53781,<30,Male,37388,Corporate Auto,14,A,No
KC36987,<30,Male,47950,Personal Auto,14,A,No
UT18598,<30,Female,14232,Personal Auto,14,A,No
AW36627,<30,Female,58577,Personal Auto,14,A,Yes
GC29421,<30,Female,78596,Personal Auto,14,A,No
TG75223,<30,Male,21004,Personal Auto,14,A,No
UP36767,<30,Male,61064,Personal Auto,14,A,No
OO11998,<30,Male,94804,Personal Auto,14,A,No
ID89933,<30,Female,39786,Personal Auto,14,A,No
CZ33664,<30,Female,80744,Corporate Auto,14,A,No
NK40551,<30,Female,74089,Personal Auto,14,A,No
RZ51338,<30,Male,28992,Personal Auto,14,A,No
BC53546,<30,Male,35396,Personal Auto,14,A,No
RC67125,<30,Female,96506,Corporate Auto,14,A,No
SQ18525,<30,Female,26023,Personal Auto,14,A,No
HY68437,<30,Male,0,Personal Auto,14,A,No
LC69427,<30,Female,20368,Corporate Auto,14,A,No
WZ96432,<30,Female,32370,Corporate Auto,14,A,No
MQ37971,<30,Female,31532,Personal Auto,14,A,No
XQ28930,<30,Male,0,Personal Auto,14,A,No
TR39403,<30,Female,77951,Corporate Auto,14,A,No
RE73564,<30,Female,41098,Personal Auto,14,A,No
OY88200,<30,Female,22664,Personal Auto,14,A,No
WG28563,<30,Female,70914,Personal Auto,14,A,No
HD32695,<30,Female,13128,Personal Auto,14,A,No
EV95033,<30,Male,79751,Special Auto,14,A,Yes
GO86980,<30,Female,56334,Corporate Auto,14,A,No
TH95618,<30,Female,0,Personal Auto,14,A,No
NT21324,<30,Male,72389,Personal Auto,14,A,No
MM10866,<30,Female,79090,Personal Auto,14,A,Yes
GJ52970,<30,Male,0,Personal Auto,14,A,No
TA31436,<30,Female,36737,Corporate Auto,14,A,No
ZZ49347,<30,Male,72421,Personal Auto,14,A,Yes
RW46214,<30,Female,26540,Personal Auto,14,A,No
KW95891,<30,Female,93884,Personal Auto,14,A,No
UK62940,<30,Male,0,Personal Auto,14,A,No
ON74557,<30,Male,74915,Personal Auto,14,A,No
OV87950,<30,Male,29242,Personal Auto,14,A,No
CE56187,<30,Female,54514,Personal Auto,14,A,No
OJ38536,<30,Female,62010,Personal Auto,14,A,No
EB30823,<30,Male,0,Personal Auto,14,A,No
JC33752,<30,Female,21024,Personal Auto,14,A,No
SY86059,<30,Female,0,Corporate Auto,14,A,No
RN45606,<30,Female,32184,Personal Auto,14,A,No
XR82418,<30,Male,86305,Personal Auto,14,A,Yes
BV86143,<30,Female,26876,Personal Auto,14,A,No
JR10216,<30,Female,21959,Corporate Auto,14,A,No
EK10022,<30,Male,36261,Corporate Auto,14,A,No
QR45101,<30,Male,0,Corporate Auto,14,A,No
SX95355,<30,Female,67511,Personal Auto,14,A,No
YT43943,<30,Female,28476,Personal Auto,14,A,No
LN20978,<30,Female,25983,Corporate Auto,14,A,No
PA19547,<30,Male,54194,Personal Auto,14,A,No
CB77819,<30,Male,0,Personal Auto,14,A,No
WX14028,<30,Female,60455,Personal Auto,14,A,No
JL19416,<30,Female,0,Personal Auto,14,A,No
WX16610,<30,Female,38492,Personal Auto,14,A,No
IY59173,<30,Female,68867,Personal Auto,14,A,No
TZ28073,<30,Male,23352,Personal Auto,14,A,No
KH24214,<30,Male,55437,Personal Auto,14,A,No
PB39857,<30,Male,72433,Personal Auto,14,A,No
CT96082,<30,Female,13933,Corporate Auto,14,A,No
YI85251,<30,Male,50407,Personal Auto,14,A,No
DB28487,<30,Female,22249,Personal Auto,14,A,No
KX23022,<30,Male,0,Corporate Auto,14,A,No
FW17421,<30,Female,24959,Corporate Auto,14,A,No
ON45263,<30,Female,0,Personal Auto,14,A,No
EL61402,<30,Female,74257,Personal Auto,14,A,No
VW65429,<30,Male,37308,Personal Auto,14,A,No
HU76577,<30,Male,0,Personal Auto,14,A,No
QW40254,<30,Male,28447,Personal Auto,14,A,No
VX85673,<30,Female,0,Personal Auto,14,A,Yes
WO59883,<30,Female,29822,Personal Auto,14,A,No
KB18303,<30,Male,62464,Corporate Auto,14,A,Yes
MD95935,<30,Female,43145,Corporate Auto,14,A,No
XJ52902,<30,Male,43540,Corporate Auto,14,A,No
SS28002,<30,Female,95284,Personal Auto,14,A,No
AP56340,<30,Male,13103,Personal Auto,14,A,No
ZY57929,<30,Female,32799,Personal Auto,14,A,No
QS36363,<30,Female,26149,Personal Auto,14,A,No
LJ35581,<30,Female,0,Personal Auto,14,A,No
WZ45123,<30,Male,60880,Personal Auto,14,A,Yes
ZW32080,<30,Female,37803,Personal Auto,14,A,No
LK87874,<30,Female,0,Personal Auto,14,A,No
CK31454,<30,Female,35625,Special Auto,14,A,Yes
BZ85306,<30,Female,0,Corporate Auto,14,A,No
LQ23049,<30,Female,25965,Personal Auto,14,A,Yes
PY98628,<30,Male,0,Personal Auto,14,A,Yes
XQ19793,<30,Male,20993,Personal Auto,14,A,Yes
KL84615,<30,Male,0,Personal Auto,14,A,No
CD71502,<30,Male,0,Personal Auto,14,A,No
GQ15613,<30,Female,54008,Personal Auto,14,A,No
GB39602,<30,Male,0,Corporate Auto,14,A,No
AK46006,<30,Male,18047,Personal Auto,14,A,No
GR12431,<30,Female,66216,Personal Auto,14,A,No
GI55977,<30,Female,28806,Personal Auto,14,A,No
QO70290,<30,Male,52408,Personal Auto,14,A,No
SN27401,<30,Male,0,Personal Auto,14,A,No
ZE42703,<30,Male,52728,Corporate Auto,14,A,No
KN13494,<30,Female,97131,Personal Auto,14,A,No
HF11584,<30,Male,62448,Personal Auto,14,A,No
VL36269,<30,Female,0,Special Auto,14,A,No
NX18774,<30,Male,55308,Corporate Auto,14,A,No
NI17718,<30,Female,0,Personal Auto,14,A,No
PU42145,<30,Male,14072,Personal Auto,14,A,Yes
ST43550,<30,Male,99934,Special Auto,14,A,No
GC81619,<30,Female,79487,Personal Auto,14,A,Yes
FC46260,<30,Female,39854,Corporate Auto,14,A,Yes
RZ97514,<30,Female,0,Personal Auto,14,A,No
DH99299,<30,Male,83846,Personal Auto,14,A,Yes
KE61355,<30,Female,60260,Corporate Auto,14,A,No
AX10148,<30,Female,0,Personal Auto,14,A,No
BH86846,<30,Male,92079,Corporate Auto,14,A,No
GX51965,<30,Male,95697,Personal Auto,14,A,Yes
HN10814,<30,Male,62113,Personal Auto,14,A,No
XO94933,<30,Female,33282,Personal Auto,14,A,No
AI49712,<30,Female,0,Personal Auto,14,A,No
LP48634,<30,Female,59974,Corporate Auto,14,A,No
WF75492,<30,Male,48521,Personal Auto,14,A,No
RT60959,<30,Female,0,Corporate Auto,14,A,No
YL81070,<30,Male,0,Personal Auto,14,A,No
SI88726,<30,Female,38898,Corporate Auto,14,A,No
GI82721,<30,Female,0,Corporate Auto,14,A,No
HI34993,<30,Male,40376,Personal Auto,14,A,No
GU60969,<30,Male,19581,Corporate Auto,14,A,No
UI89243,<30,Female,77646,Personal Auto,14,A,No
KI55845,<30,Female,55588,Personal Auto,14,A,No
OF47250,<30,Female,92374,Personal Auto,14,A,No
MA15172,<30,Female,14290,Personal Auto,14,A,Yes
FD55376,<30,Male,48448,Corporate Auto,14,A,No
FE62142,<30,Female,43682,Corporate Auto,14,A,No
XO42145,<30,Male,25927,Personal Auto,14,A,Yes
FG99706,<30,Female,0,Personal Auto,14,A,No
ZZ62245,<30,Female,0,Personal Auto,14,A,No
NK91656,<30,Male,20075,Personal Auto,14,A,No
AF49625,<30,Female,75838,Corporate Auto,14,A,No
PD19551,<30,Female,37612,Personal Auto,14,A,No
DU39756,<30,Female,29462,Corporate Auto,14,A,Yes
KI25980,<30,Male,43982,Personal Auto,14,A,No
GQ21970,<30,Female,17257,Personal Auto,14,A,No
JP64518,<30,Male,21629,Corporate Auto,14,A,No
SW94040,<30,Female,21326,Personal Auto,14,A,No
NG62780,<30,Female,0,Personal Auto,14,A,Yes
XN42396,<30,Male,29697,Personal Auto,14,A,No
NB57112,<30,Female,0,Personal Auto,14,A,No
KK95092,<30,Male,55281,Personal Auto,14,A,No
ON44465,<30,Female,0,Personal Auto,14,A,No
MI81870,<30,Female,22799,Corporate Auto,14,A,No
UI73924,<30,Female,55257,Personal Auto,14,A,No
OV54878,<30,Male,0,Corporate Auto,14,A,No
CO15448,<30,Male,74212,Personal Auto,14,A,No
HJ57617,<30,Male,31686,Corporate Auto,14,A,No
BW43011,<30,Male,0,Personal Auto,14,A,No
OS95734,<30,Female,94508,Personal Auto,14,A,No
XC14741,<30,Male,97735,Corporate Auto,14,A,No
FE20514,<30,Male,26733,Personal Auto,14,A,No
SK74843,<30,Female,57963,Personal Auto,14,A,No
YJ69332,<30,Female,22081,Personal Auto,14,A,Yes
SX29898,<30,Female,54751,Personal Auto,14,A,No
FG24850,<30,Female,22886,Personal Auto,14,A,Yes
FF68864,<30,Female,36523,Personal Auto,14,A,No
EX97404,<30,Female,0,Personal Auto,14,A,No
ZR56751,<30,Female,92895,Personal Auto,14,A,No
TG95261,<30,Female,0,Personal Auto,14,A,Yes
XB77333,<30,Female,0,Personal Auto,14,A,Yes
GH49378,<30,Female,67371,Personal Auto,14,A,No
RY92647,<30,Female,0,Personal Auto,14,A,No
UA53326,<30,Female,23931,Personal Auto,14,A,No
OJ94107,<30,Male,50335,Personal Auto,14,A,No
CF62992,<30,Female,53074,Personal Auto,14,A,No
HD44279,<30,Female,25226,Personal Auto,14,A,No
FE90301,<30,Female,61108,Personal Auto,14,A,No
PD30266,<30,Female,73809,Special Auto,14,A,No
GX13549,<30,Female,0,Personal Auto,14,A,No
UQ87917,<30,Male,77060,Personal Auto,14,A,No
JE62426,<30,Female,86277,Personal Auto,14,A,No
JU74347,<30,Male,60214,Corporate Auto,14,A,No
UR73910,<30,Male,38166,Corporate Auto,14,A,No
PD32943,<30,Male,0,Personal Auto,14,A,No
RS20615,<30,Female,34974,Special Auto,14,A,No
XE18554,<30,Female,24177,Personal Auto,14,A,No
FH69597,<30,Female,73836,Personal Auto,14,A,No
FI65786,<30,Female,93854,Corporate Auto,14,A,No
XK87182,<30,Female,46402,Personal Auto,14,A,No
LH85364,<30,Female,43922,Personal Auto,14,A,No
UM94104,<30,Male,65375,Personal Auto,14,A,No
UX87150,<30,Male,68229,Corporate Auto,14,A,No
LT16517,<30,Female,62053,Personal Auto,14,A,No
MH13358,<30,Female,34807,Personal Auto,14,A,No
KT61396,<30,Female,79189,Corporate Auto,14,A,No
BL42392,<30,Male,18779,Personal Auto,14,A,No
QN62502,<30,Female,70146,Personal Auto,14,A,No
ZD65365,<30,Female,28204,Personal Auto,14,A,No
FH65253,<30,Male,28025,Personal Auto,14,A,No
AJ32539,<30,Male,25860,Personal Auto,14,A,No
GC17585,<30,Male,25302,Personal Auto,14,A,No
FQ51281,<30,Female,95241,Personal Auto,14,A,No
SM39580,<30,Male,0,Corporate Auto,14,A,No
CW80905,<30,Male,70958,Personal Auto,14,A,No
LL92275,<30,Female,0,Personal Auto,14,A,No
BC47264,<30,Female,62192,Special Auto,14,A,No
ED28429,<30,Male,0,Personal Auto,14,A,No
ZD72991,<30,Male,76594,Personal Auto,14,A,No
EN38348,<30,Female,45039,Personal Auto,14,A,No
BV98316,<30,Female,93721,Personal Auto,14,A,No
LO99872,<30,Male,28128,Personal Auto,14,A,No
ST91578,<30,Male,0,Personal Auto,14,A,No
IS85460,<30,Female,48993,Personal Auto,14,A,No
YB57848,<30,Female,75716,Personal Auto,14,A,No
FK28721,<30,Male,0,Corporate Auto,14,A,No
EI29901,<30,Male,26849,Personal Auto,14,A,No
XD86462,<30,Male,20676,Personal Auto,14,A,No
XP92021,<30,Female,68009,Personal Auto,14,A,No
AC40767,<30,Male,68041,Personal Auto,14,A,No
AG85127,<30,Male,61409,Special Auto,14,A,No
CY18875,<30,Female,0,Personal Auto,14,A,No
GQ66762,<30,Male,33701,Personal Auto,14,A,No
DP63956,<30,Female,0,Corporate Auto,14,A,No
KR53335,<30,Female,0,Personal Auto,14,A,No
GG84614,<30,Female,27435,Personal Auto,14,A,No
MD15300,<30,Male,76276,Corporate Auto,14,A,No
YF54705,<30,Male,36812,Personal Auto,14,A,No
FU99476,<30,Male,74422,Personal Auto,14,A,No
PE63707,<30,Male,88567,Personal Auto,14,A,No
JT32550,<30,Male,0,Personal Auto,14,A,No
EA27048,<30,Female,64125,Personal Auto,14,A,Yes
UK66803,<30,Female,49185,Corporate Auto,14,A,No
EF87528,<30,Male,26802,Special Auto,14,A,Yes
LA78882,<30,Male,0,Personal Auto,14,A,No
CJ78727,<30,Female,0,Corporate Auto,14,A,No
XW34862,<30,Female,21514,Special Auto,14,A,Yes
WW99844,<30,Female,53607,Personal Auto,14,A,No
CW27031,<30,Female,0,Corporate Auto,14,A,No
GN93462,<30,Male,89285,Personal Auto,14,A,No
ID45268,<30,Female,0,Personal Auto,14,A,No
PD79570,<30,Female,0,Personal Auto,14,A,No
RA14734,<30,Female,64125,Personal Auto,14,A,Yes
GX29162,<30,Female,64985,Personal Auto,14,A,No
RO32883,<30,Female,0,Personal Auto,14,A,No
BB11622,<30,Male,47761,Personal Auto,14,A,No
VO29645,<30,Male,12430,Personal Auto,14,A,Yes
ZZ22858,<30,Female,70619,Personal Auto,14,A,No
NU42684,<30,Female,83431,Personal Auto,14,A,No
YT91759,<30,Male,44368,Personal Auto,14,A,Yes
FG21377,<30,Female,33588,Corporate Auto,14,A,No
CL10476,<30,Male,24245,Corporate Auto,14,A,No
PP62909,<30,Female,0,Special Auto,14,A,No
GA50461,<30,Female,13037,Personal Auto,14,A,Yes
ET89070,<30,Female,85221,Personal Auto,14,A,No
KM58067,<30,Female,92921,Personal Auto,14,A,No
KH81863,<30,Female,22571,Corporate Auto,14,A,Yes
OY70124,<30,Female,73054,Personal Auto,14,A,Yes
QY56887,<30,Female,0,Corporate Auto,14,A,No
AH22694,<30,Male,24317,Corporate Auto,14,A,No
BM71358,<30,Male,44695,Personal Auto,14,A,No
SN58128,<30,Female,34948,Personal Auto,14,A,No
GH90738,<30,Female,71176,Personal Auto,14,A,No
NM88660,<30,Male,49080,Corporate Auto,14,A,No
VQ57815,<30,Male,61246,Personal Auto,14,A,No
JM47657,<30,Female,25965,Personal Auto,14,A,Yes
DU66880,<30,Male,58544,Personal Auto,14,A,No
IS95117,<30,Female,35301,Personal Auto,14,A,No
KB58189,<30,Female,69230,Special Auto,14,A,No
XB35510,<30,Male,38072,Personal Auto,14,A,No
VH45094,<30,Male,65870,Personal Auto,14,A,No
QK12068,<30,Female,0,Personal Auto,14,A,No
UC75204,<30,Female,0,Personal Auto,14,A,No
QR72180,<30,Female,66889,Personal Auto,14,A,No
HS66275,<30,Female,77309,Personal Auto,14,A,No
US90854,<30,Male,20742,Personal Auto,14,A,No
YG85980,<30,Female,22250,Personal Auto,14,A,No
XO90806,<30,Female,67128,Personal Auto,14,A,No
MX48796,<30,Female,0,Corporate Auto,14,A,No
TZ47750,<30,Male,26057,Personal Auto,14,A,Yes
VB57504,<30,Male,30027,Personal Auto,14,A,No
CI51999,<30,Male,12266,Personal Auto,14,A,No
QX22025,<30,Female,37025,Corporate Auto,14,A,No
WC42895,<30,Female,65724,Personal Auto,14,A,No
IA63417,<30,Female,19782,Personal Auto,14,A,No
HF15113,<30,Female,19096,Personal Auto,14,A,No
MG46007,<30,Male,0,Personal Auto,14,A,No
VI12822,<30,Female,99841,Personal Auto,14,A,No
LO40410,<30,Female,21986,Personal Auto,14,A,No
JO90877,<30,Female,70974,Personal Auto,14,A,No
II32272,<30,Female,19359,Personal Auto,14,A,No
EM53324,<30,Female,0,Personal Auto,14,A,No
CF15252,<30,Female,48054,Personal Auto,14,A,No
BA52133,<30,Male,22908,Personal Auto,14,A,No
WP51328,<30,Male,20698,Personal Auto,14,A,No
EM39400,<30,Male,79181,Personal Auto,14,A,No
TK61994,<30,Female,18690,Personal Auto,14,A,No
AG58599,<30,Female,26004,Personal Auto,14,A,No
NC58480,<30,Female,73769,Personal Auto,14,A,No
EK87864,<30,Female,38977,Special Auto,14,A,No
QY46560,<30,Male,0,Personal Auto,14,A,No
ZB69355,<30,Female,23206,Personal Auto,14,A,No
EJ96266,<30,Female,26472,Personal Auto,14,A,No
OW84864,<30,Female,0,Personal Auto,14,A,No
DA69469,<30,Female,36068,Personal Auto,14,A,No
MU57098,<30,Female,0,Personal Auto,14,A,Yes
VW65351,<30,Female,46644,Personal Auto,14,A,No
ID15010,<30,Male,24164,Personal Auto,14,A,Yes
BV16459,<30,Male,0,Personal Auto,14,A,No
NL39999,<30,Male,18129,Personal Auto,14,A,No
OG62048,<30,Female,10211,Personal Auto,14,A,No
IL28481,<30,Male,63243,Personal Auto,14,A,No
OB21477,<30,Male,53437,Personal Auto,14,A,No
VR14881,<30,Male,0,Personal Auto,14,A,No
UA50747,<30,Female,62262,Corporate Auto,14,A,No
YE46109,<30,Female,26367,Personal Auto,14,A,No
TD90906,<30,Female,93715,Personal Auto,14,A,No
KG40352,<30,Female,68815,Personal Auto,14,A,No
GQ26671,<30,Female,0,Personal Auto,14,A,No
BB65725,<30,Male,57293,Corporate Auto,14,A,No
UE10014,<30,Male,0,Personal Auto,14,A,No
